COPPos,ID,,,,,
-1182.867659,4926.998387,922.3447776,3177.557483,-1282.481126,1568.53406,0
-1184.034885,4931.860236,923.2431457,3179.899044,-1285.341255,1571.40258,0
-1184.735222,4934.777346,923.2050082,3180.430843,-1302.513034,1616.623075,0
-1225.576323,4915.518149,924.6247637,3185.223845,-1211.317987,1528.262479,0
-1279.191441,4946.266295,926.5793514,3191.423005,-1211.105765,1541.443362,0
-1334.470997,4980.31356,924.4744108,3184.746987,-1184.430886,1534.981079,0
-1335.328518,4896.476904,925.1177091,3186.642212,-1195.910682,1562.940843,0
-1373.368091,4870.720986,923.0927928,3179.422186,-1179.665002,1554.777573,0
-1407.572729,4833.364872,924.9920489,3186.678838,-1185.925792,1563.194641,0
-1426.972256,4823.275791,925.3765282,3187.608138,-1174.497674,1547.412939,0
-1441.245633,4797.317186,922.883359,3179.48323,-1163.358537,1546.579495,0
-1436.136546,4783.202294,924.0442955,3183.310307,-1170.788765,1555.367058,0
-1429.738706,4761.127246,925.6562906,3188.567959,-1168.419218,1553.396662,0
-1425.944671,4749.747079,921.5264337,3174.671914,-1145.281262,1549.471186,0
-1422.989742,4740.201377,923.9395786,3183.340829,-1154.499171,1562.52966,0
-1421.161894,4733.446973,924.8970276,3185.144488,-1139.813591,1557.687359,0
-1443.78439,4732.134351,921.9071637,3175.081624,-1140.317555,1559.790991,0
-1466.048755,4731.245617,925.6353472,3188.574064,-1127.241722,1554.012361,0
-1462.057626,4715.744235,923.3934986,3180.375903,-1125.798123,1567.231325,0
-1472.632699,4676.106999,921.5436278,3174.14622,-1117.279757,1571.288872,0
-1468.926093,4664.177058,926.2786456,3190.469289,-1112.650325,1564.160172,0
-1487.143678,4648.640314,923.6560669,3181.861418,-1115.533425,1569.464099,0
-1484.554208,4639.499018,924.0899315,3183.817688,-1113.034257,1566.336002,0
-1496.766505,4606.785408,923.9320801,3182.30165,-1113.71089,1553.341906,0
-1550.350551,4633.509379,924.4115807,3184.7653,-1114.912106,1556.167823,0
-1542.417935,4609.801288,926.2823948,3190.988878,-1116.194831,1541.320041,0
-1533.361736,4501.193058,924.2365351,3183.774957,-1123.518531,1552.669249,0
-1560.624013,4415.930538,926.9713292,3193.391484,-1108.063782,1531.167651,0
-1551.200475,4380.455009,923.4391346,3180.883284,-1124.449773,1539.212429,0
-1572.697568,4378.531278,927.3805012,3194.834268,-1132.46783,1534.714019,0
-1570.191756,4366.144652,926.9922726,3193.385379,-1132.589032,1535.244441,0
-1543.522917,4358.774255,925.8485303,3189.032609,-1131.668363,1532.203755,0
-1565.504889,4356.679851,926.0864059,3190.004639,-1126.564339,1541.380782,0
-1566.386361,4343.799844,929.1256551,3201.094473,-1134.644345,1552.798795,0
-1534.176325,4332.380293,944.5533392,3198.436821,-1137.005933,1554.787676,0
-1531.50587,4324.839161,940.9953213,3186.455878,-1133.411768,1564.631103,0
-1533.508711,4330.49501,943.0330765,3193.673193,-1139.823281,1572.327711,0
-1528.501608,4316.355388,943.4339341,3195.118639,-1147.380809,1582.892976,0
-1526.498767,4310.699539,942.5652841,3192.247575,-1149.108241,1601.134151,0
-1522.159278,4298.445199,944.0183615,3197.552499,-1152.959695,1605.752407,0
-1561.663974,4290.636507,943.0495597,3194.189706,-1146.450843,1611.978203,0
-1548.325189,4253.988494,945.1709835,3201.382237,-1165.587507,1638.844304,0
-1492.575905,4100.818597,944.7196743,3200.473131,-1165.712202,1638.756179,0
-1471.370657,4042.557655,929.7973953,3204.022772,-1164.107909,1636.83009,0
-1434.090461,3940.131159,929.3463366,3202.592197,-1172.987139,1649.526194,0
-1469.603712,4065.090043,932.2030417,3211.652508,-1175.442166,1639.479548,0
-1427.528774,4039.529888,927.4298864,3195.861238,-1185.256028,1636.41485,0
-1443.731884,4049.315598,915.8349206,3210.278048,-1193.537815,1648.311,0
-1474.764502,4029.507551,902.5538981,3214.399523,-1203.652856,1663.197992,0
-1444.553788,4021.380533,903.6619676,3217.203302,-1205.012114,1664.066864,0
-1452.066464,4021.397557,917.3442044,3209.986559,-1224.883355,1676.43706,0
-1452.013738,4014.524252,918.9858015,3215.236614,-1216.184884,1664.227144,0
-1450.429295,4008.105846,917.9241467,3212.420615,-1227.289532,1679.63013,0
-1439.115544,3992.743715,885.4410555,3259.425615,-1239.422798,1682.870804,0
-1444.066115,3999.544399,885.9354138,3262.764035,-1250.233801,1697.253633,0
-1430.219505,3990.325336,890.8747069,3254.396403,-1223.482372,1677.521459,0
-1428.188687,3998.534629,886.8093226,3276.676587,-1228.310109,1683.899059,0
-1372.426696,3993.616214,886.6715039,3276.195956,-1229.024758,1684.61548,0
-1368.514479,3981.745053,865.8557118,3282.13006,-1240.395238,1701.067231,0
-1370.214073,3986.975864,847.6136708,3298.820205,-1230.087503,1700.205517,0
-1365.700323,3973.196908,835.9847874,3310.543322,-1239.648244,1697.82793,0
-1369.1959,4016.362903,825.1668889,3330.412388,-1244.740195,1704.628588,0
-1325.38155,3961.147908,859.6244588,3331.859373,-1238.168306,1695.197223,0
-1322.367721,3961.174035,841.4063264,3350.168399,-1243.836031,1705.981215,0
-1320.925167,3957.440183,820.5544906,3343.463044,-1245.961097,1692.330198,0
-1296.981452,3942.191498,809.7625989,3363.204455,-1247.438696,1693.725642,0
-1280.413409,3948.556403,799.565734,3386.773849,-1251.982275,1699.689896,0
-1273.17253,3926.214797,787.0785912,3403.549223,-1246.263182,1708.542542,0
-1276.602837,3936.659261,777.7072188,3432.790951,-1240.636086,1701.510067,0
-1279.002031,3943.760879,782.3343795,3455.81946,-1245.514072,1708.46898,0
-1273.034711,3925.734166,772.316168,3488.630627,-1242.115634,1703.524223,0
-1257.152744,3935.392682,772.9322027,3494.633883,-1244.06109,1705.199878,0
-1256.506095,3933.501328,775.6712946,3511.42282,-1242.094457,1703.53961,0
-1238.39389,3935.227434,780.3924615,3534.935473,-1245.590888,1707.795348,0
-1237.527053,3933.928911,782.949639,3548.183173,-1239.807654,1700.258491,0
-1239.765777,3942.654058,770.9457145,3565.285741,-1248.168788,1712.100616,0
-1240.834248,3945.984787,771.842229,3569.692386,-1248.515524,1712.46652,0
-1242.034892,3948.225951,773.2899649,3578.580646,-1239.0004,1698.991529,0
-1222.451225,3945.535352,774.9658931,3585.374339,-1240.112035,1700.655168,0
-1223.770458,3949.835465,776.7690144,3594.696693,-1241.160137,1702.364966,0
-1226.491663,3957.36339,763.7850875,3605.747761,-1240.302633,1700.51669,0
-1224.880781,3953.153836,766.1078237,3617.514662,-1237.307442,1711.01869,0
-1210.840588,3967.419925,752.7838622,3627.995734,-1234.41931,1707.555652,0
-1209.479363,3962.609426,750.7455228,3618.720906,-1236.065135,1709.449825,0
-1209.371105,3963.687857,734.8157801,3620.925926,-1237.084384,1711.179269,0
-1209.11232,3963.244309,738.5827332,3638.521995,-1239.395508,1714.441893,0
-1209.329164,3962.655346,741.5583998,3651.178368,-1231.499425,1703.499675,0
-1211.375065,3969.347186,736.6807944,3703.544451,-1228.597353,1698.815073,0
-1210.097393,3965.033809,728.8903623,3749.815841,-1228.498216,1698.886442,0
-1210.539863,3965.943866,728.5087443,3747.852586,-1236.426054,1710.4216,0
-1207.650635,3956.896524,727.1730814,3740.981196,-1231.729453,1703.949878,0
-1206.840793,3955.05345,729.4627893,3752.760722,-1234.263635,1707.051923,0
-1207.742641,3957.913728,748.6290887,3840.11255,-1238.482366,1713.251863,0
-1211.1748,3969.408413,754.1033197,3865.531068,-1235.275914,1708.170584,0
-1209.078506,3961.16398,726.4970235,3884.073354,-1237.339196,1711.61163,0
-1229.50182,3967.418118,720.95444,3926.690857,-1240.694354,1716.585855,0
-1229.931842,3968.854508,717.186544,3929.08718,-1230.455392,1701.788073,0
-1231.588848,3973.573045,710.6430794,3958.694128,-1240.811305,1715.885862,0
-1228.282287,3962.563742,712.0084767,3958.577294,-1243.334643,1720.227313,0
-1231.100496,3972.154767,712.7898935,3963.008929,-1232.48692,1704.636179,0
-1229.817879,3966.273369,720.521992,3970.178032,-1231.343749,1702.995946,0
-1228.090338,3962.100039,718.9698638,3974.476121,-1239.929917,1715.288772,0
-1227.568067,3959.645683,718.9698638,3974.476121,-1243.722248,1705.446061,0
-1230.852913,3969.091813,723.3633989,3978.432064,-1231.6551,1704.003404,0
-1227.614191,3960.154666,720.8930764,3980.142943,-1240.843059,1716.478802,0
-1229.159292,3965.95456,738.5940018,3976.055956,-1238.408014,1713.305389,0
-1228.165628,3962.599966,749.3011327,4005.426128,-1228.933488,1699.80469,0
-1230.544305,3968.664333,745.4100553,4006.719579,-1236.312978,1709.271404,0
-1228.002844,3962.127206,745.7745263,4008.686089,-1240.184729,1715.721133,0
-1228.62957,3965.072433,750.6768946,4020.27835,-1237.034816,1711.214953,0
-1231.12966,3972.145711,768.6397061,4023.484051,-1238.146232,1712.262246,0
-1229.910128,3967.291335,773.9344768,4031.881531,-1231.598562,1703.428306,0
-1231.049617,3970.60065,785.7573718,4017.471345,-1228.883919,1699.840374,0
-1231.171031,3971.60956,788.4179251,4026.059524,-1227.970777,1698.650344,0
-1228.486442,3962.50035,806.7443847,4029.908065,-1221.950546,1690.052503,0
-1230.512443,3971.290752,824.6104864,4022.872879,-1221.104787,1688.198164,0
-1230.770173,3970.164114,818.3651632,4016.63015,-1222.439262,1689.084878,0
-1228.683145,3964.009188,851.0590178,4017.726247,-1213.934417,1677.349307,0
-1230.670473,3970.718377,866.807813,4009.907368,-1208.967324,1688.012739,0
-1227.735605,3961.163576,867.3285265,4011.328894,-1203.418017,1679.691961,0
-1206.77382,3954.028593,886.6824145,4017.405062,-1206.797038,1685.263117,0
-1208.185111,3958.823785,889.4508737,4029.590416,-1204.645511,1681.886163,0
-1211.400098,3969.339532,903.5945397,4014.138367,-1200.36632,1675.729185,0
-1232.548593,3975.891561,904.1367267,4014.528084,-1202.406187,1677.95788,0
-1229.108413,3964.400443,923.4756022,4020.801403,-1190.625619,1661.802758,0
-1230.269616,3969.272931,924.2652805,4022.670449,-1193.35765,1665.993549,0
-1210.623416,3966.440988,927.4126768,4036.30332,-1185.853721,1655.383272,0
-1209.638016,3963.083588,925.4913657,4027.51578,-1184.067034,1652.360032,0
-1229.52623,3966.363928,927.0848956,4032.789118,-1184.261386,1652.835355,0
-1208.118138,3957.798927,928.5631892,4039.11474,-1290.14343,1774.237729,0
-1209.01186,3961.707023,941.5303225,4018.491644,-1164.890129,1633.11573,0
-1211.825989,3970.777325,942.2745833,4021.909342,-1173.575341,1637.741376,0
-1214.114095,3978.440448,940.8248052,4013.011709,-1181.798111,1635.16161,0
-1212.619251,3973.148134,941.378786,4013.394542,-1191.250108,1648.067232,0
-1210.548317,3966.463948,940.3285431,4011.07545,-1207.456494,1685.648977,0
-1211.400098,3969.339532,937.0080964,3995.432403,-1199.98162,1689.008897,0
-1211.458618,3969.844308,952.6573597,3981.109763,-1194.765141,1695.145317,0
-1209.49627,3963.64959,955.6966658,3992.199661,-1187.951135,1699.432789,0
-1210.865621,3967.412271,952.9670201,3980.007632,-1185.709643,1710.370079,0
-1211.859476,3971.289753,950.4706775,3968.78738,-1174.079224,1707.826913,0
-1208.986827,3961.714676,951.0836332,3968.126328,-1174.964242,1709.037611,0
-1209.43775,3963.144815,963.7980864,3941.480064,-1149.1977,1701.103832,0
-1209.128572,3961.148674,963.0703955,3938.056548,-1142.533448,1706.251716,0
-1211.07434,3967.871126,961.4217995,3929.713259,-1144.465469,1695.889359,0
-1210.172492,3965.010849,958.9126983,3920.551511,-1140.558088,1690.696878,0
-1209.145479,3962.188838,957.1299465,3909.668492,-1136.991063,1685.87624,0
-1210.389664,3965.989786,969.09085,3881.99602,-1139.232089,1687.951349,0
-1209.078506,3961.16398,969.3580884,3882.959651,-1132.406015,1692.609372,0
-1211.208287,3969.920842,967.9004321,3876.626392,-1132.570623,1679.821698,0
-1208.327184,3959.825682,963.6931042,3858.615578,-1141.300693,1691.392315,0
-1210.289532,3966.0204,962.0002312,3851.825836,-1133.078145,1693.356356,0
-1211.232992,3968.345288,946.4077969,3859.811998,-1135.907506,1684.191872,0
-1212.469052,3973.194054,945.0713367,3853.964888,-1123.399713,1680.005451,0
-1210.381211,3965.469704,944.566255,3851.001411,-1129.019877,1688.275313,0
-1212.777903,3973.622296,943.8984274,3849.621293,-1130.107977,1676.669655,0
-1208.828174,3961.240514,942.9927564,3846.241328,-1125.467079,1683.444682,0
-1207.567082,3956.399402,941.4481162,3838.387112,-1131.400566,1690.869244,0
-1211.917995,3971.794529,941.7746813,3839.336226,-1138.670074,1701.646732,0
-1211.308419,3969.890228,942.368753,3842.277927,-1129.943369,1689.457329,0
-1211.141313,3968.895984,941.1362487,3836.919891,-1129.494367,1689.165891,0
-1208.828174,3961.240514,939.7995202,3830.043824,-1126.164697,1684.790805,0
-1209.863641,3964.582607,940.9430345,3835.423635,-1128.884198,1687.138575,0
-1211.274932,3969.377799,939.0870634,3828.160114,-1123.286776,1680.087505,0
-1209.529757,3964.162019,936.8596298,3818.414931,-1125.318152,1669.646524,0
-1210.915688,3967.396965,937.8401299,3824.349144,-1134.405308,1681.575032,0
-1208.160078,3958.831438,935.1228487,3813.180291,-1126.421552,1683.986532,0
-1210.456638,3967.014644,933.9945685,3809.340286,-1130.110028,1689.953902,0
-1210.264499,3966.028053,935.4347162,3814.647512,-1126.808593,1685.558302,0
-1215.383313,3982.233742,935.0044636,3814.238283,-1127.616402,1687.442025,0
-1209.52943,3962.594119,935.2567361,3814.691063,-1123.422455,1681.224243,0
-1208.944887,3960.682165,934.157851,3809.814843,-1117.099865,1658.320428,0
-1210.690389,3967.465845,934.098256,3808.800402,-1116.991736,1671.690311,0
-1210.481671,3967.00699,936.1624071,3818.071029,-1115.034561,1668.78868,0
-1208.33531,3958.777864,935.6129645,3815.632918,-1120.906087,1677.493574,0
-1208.786234,3960.208003,934.544011,3811.778396,-1121.270386,1677.846553,0
-1213.095208,3974.570619,930.8617322,3797.244095,-1118.474422,1673.701365,0
-1210.347724,3964.957275,933.3561359,3806.923951,-1123.004433,1680.292639,0
-1211.408552,3969.859615,934.7962836,3812.231177,-1123.117371,1680.210585,0
-1211.558751,3969.813694,931.114273,3798.725834,-1116.150201,1671.066408,0
-1210.623416,3966.440988,931.5594914,3799.645913,-1123.399713,1680.005451,0
-1207.817741,3957.890768,931.2326581,3797.667842,-1122.750325,1680.477259,0
-1210.506704,3966.999337,931.6634473,3800.134987,-1125.212971,1683.629302,0
-1208.535903,3960.284537,932.6581083,3803.493176,-1121.019024,1677.411521,0
-1211.508684,3969.829001,931.0250147,3797.718652,-1121.691154,1678.158505,0
-1212.636157,3974.188298,931.1586339,3798.200467,-1120.070044,1675.630365,0
-1207.199711,3955.466385,930.0004221,3793.338763,-1120.34964,1676.044884,0
-1212.068194,3971.748608,932.8069616,3805.514798,-1123.425201,1680.60459,0
-1210.57335,3966.456294,933.7572617,3809.398355,-1124.794949,1682.697698,0
-1208.226724,3958.288396,930.5648304,3796.287723,-1125.356889,1682.907082,0
-1208.310277,3958.785518,931.1140047,3797.696876,-1122.080941,1679.110623,0
-1207.558628,3955.87932,930.7430788,3797.27313,-1111.981742,1665.447765,0
-1210.916015,3968.964865,933.8759151,3809.36932,-1109.74497,1662.131615,0
-1211.892635,3970.234282,929.9261296,3792.842431,-1108.242538,1687.330472,0
-1211.0324,3966.838615,931.3368822,3799.185873,-1109.199761,1676.343191,0
-1206.77382,3954.028593,932.197924,3802.062248,-1111.131541,1679.261792,0
-1208.89482,3960.697472,932.7177033,3804.507617,-1063.293571,1643.336383,0
-1208.168532,3959.35152,930.3122896,3794.805985,-1114.255951,1695.310386,0
-1212.953462,3975.136622,930.1936362,3794.835019,-1102.077513,1666.080181,0
-1208.686102,3960.238617,932.5544207,3804.03306,-1102.810008,1680.780858,0
-1210.097393,3965.033809,930.8467663,3796.733246,-1114.125053,1682.647277,0
-1209.053473,3961.171634,930.3275237,3796.345792,-1103.731096,1683.198877,0
-1209.654923,3964.123752,933.5939792,3808.923798,-1097.659789,1674.026133,0
-1212.552605,3973.691176,930.8473029,3798.791161,-1100.149848,1677.156566,0
-1211.408552,3969.859615,933.5047209,3807.916616,-1098.494037,1674.654908,0
-1207.249777,3955.451078,929.8673395,3794.914863,-1106.461834,1686.771892,0
-1210.297985,3966.540482,932.2275874,3802.054989,-1099.386178,1676.476513,0
-1208.460803,3960.307497,931.782369,3801.13491,-1107.273477,1686.182198,0
-1211.032727,3968.406516,930.2379971,3794.309652,-1109.481225,1689.517742,0
-1208.093105,3957.806581,929.2433361,3790.951463,-1101.324299,1678.77306,0
-1210.606837,3966.968723,931.0247464,3796.689694,-1101.52969,1679.24128,0
-1210.941048,3968.957211,930.5498646,3795.776874,-1104.302059,1682.166602,0
-1209.404264,3962.632386,931.114273,3798.725834,-1101.154197,1678.2792,0
-1209.95532,3964.031911,929.9261296,3792.842431,-1105.739795,1685.444146,0
-1211.333125,3968.314675,929.8970028,3794.907605,-1102.428173,1680.440831,0
-1209.337291,3961.607529,928.7382544,3787.987986,-1102.633564,1680.909052,0
-1209.287552,3963.190735,929.5696329,3790.871619,-1100.149848,1677.156566,0
-1209.187092,3961.653449,930.9507222,3797.22232,-1101.112566,1678.926893,0
-1212.043161,3971.756262,929.8072079,3791.842508,-1107.231846,1686.829891,0
-1207.266684,3956.491243,928.0701584,3785.57891,-1106.169603,1684.514427,0
-1211.05776,3968.398862,929.3323261,3790.929687,-1105.187858,1684.61026,0
-1209.404264,3962.632386,913.3111669,3797.374676,-1102.392884,1680.46647,0
-1207.95136,3958.372583,924.046617,3770.613604,-1105.39879,1698.795961,0
-1210.673482,3966.425681,911.217302,3790.166897,-1092.248352,1681.801699,0
-1210.164039,3964.490767,927.8478175,3786.147828,-1095.711611,1684.846905,0
-1209.663049,3963.075934,798.7967161,3758.043082,-1098.27881,1689.767936,0
-1212.059741,3971.228526,800.252098,3764.890115,-1102.364338,1694.211305,0
-1210.606509,3965.400823,802.5391266,3775.649739,-1093.066046,1681.213044,0
-1210.49825,3966.479255,800.4600096,3765.868263,-1100.769359,1691.667262,0
-1208.761201,3960.215657,901.1509541,3753.003196,-1096.373063,1685.601482,0
-1210.940721,3967.389311,897.4468441,3738.471533,-1093.805374,1681.911558,0
-1211.141313,3968.895984,892.8644624,3721.066535,-1077.04624,1703.276043,0
-1210.465091,3967.534726,893.5200745,3725.535419,-1072.961447,1696.986013,0
-1210.63187,3966.96107,887.7963196,3703.264127,-1093.999818,1682.386956,0
-1211.216413,3968.873024,886.2731413,3698.489496,-1099.368823,1689.598616,0
-1211.400098,3969.339532,882.047111,3680.998946,-1099.368823,1689.598616,0
-1211.249899,3969.385453,875.9627223,3657.786172,-1096.012907,1700.558899,0
-1213.579618,3976.513187,875.943692,3659.332835,-1090.275922,1691.148949,0
-1212.209939,3971.182606,860.5682316,3664.410789,-1099.038277,1703.298335,0
-1210.523284,3966.471601,857.8565199,3653.751165,-1101.507951,1694.212437,0
-1213.771757,3977.499778,851.7434439,3630.026548,-1063.551357,1698.432609,0
-1215.424926,3981.698353,862.0614525,3649.993677,-1068.997748,1706.819315,0
-1213.212247,3975.58017,833.8409925,3622.197073,-1080.996908,1693.624513,0
-1214.089062,3978.448101,834.0848396,3623.679998,-1065.932732,1729.06213,0
-1211.408552,3969.859615,831.9056173,3614.434707,-1045.063002,1663.56415,0
-1213.337413,3975.541903,833.49704,3621.250333,-1039.546261,1671.985759,0
-1213.19534,3974.540006,833.4630298,3621.258184,-1029.453227,1672.568152,0
-1212.75287,3973.629949,833.2342625,3619.258704,-1018.655757,1687.925472,0
-1212.310072,3971.151992,832.056738,3613.886744,-1008.649168,1690.022787,0
-1210.815555,3967.427578,832.7164085,3617.325964,-999.0427842,1691.204143,0
-1211.082794,3968.391209,831.918772,3613.405522,-984.5521267,1703.262991,0
-1193.168927,3902.679709,829.6355938,3603.671157,-974.9721031,1725.354318,0
-1197.262131,3916.067976,845.1783875,3626.006932,-963.234575,1739.923103,0
-1199.308733,3922.762109,830.2574037,3606.092971,-951.6502148,1755.121302,0
-1207.659088,3957.416606,825.5511561,3585.63039,-939.4234785,1751.332035,0
-1208.794688,3960.728085,824.959506,3582.175466,-942.6084204,1758.677836,0
-1204.127124,3947.520435,808.0961801,3583.13267,-930.2159822,1773.714528,0
-1216.991856,3929.961463,806.0678219,3574.366307,-916.4017814,1782.565656,0
-1213.473691,3920.587781,804.2096795,3565.561428,-899.0524278,1787.474934,0
-1208.313421,3903.351104,803.7246616,3562.083547,-901.613189,1810.913148,0
-1209.836808,3907.587825,802.9630428,3558.668254,-891.548107,1826.143194,0
-1207.477787,3899.424134,800.9335105,3548.364601,-889.9078361,1841.432184,0
-1207.239713,3898.451448,798.7124853,3538.104279,-878.7664776,1855.075989,0
-1204.346216,3888.360496,759.2624305,3503.499496,-860.3350112,1945.397937,0
-1202.43148,3884.768597,725.9589352,3497.700926,-797.8968869,1835.037209,0
-1181.271754,3874.017349,725.2546581,3493.254646,-758.5783517,1877.547305,0
-1262.509901,3893.678824,706.4913983,3475.03223,-807.0020339,2034.00032,0
-1242.133232,3888.516144,690.5094773,3475.483373,-729.1869456,2003.424668,0
-1280.931887,3886.499543,661.2810524,3483.196246,-709.4435603,2024.84023,0
-1236.51541,3868.325017,643.5971214,3467.944305,-694.7207909,2043.142209,0
-1238.143251,3873.05261,627.216301,3465.524885,-680.7327044,2062.924959,0
-1208.905562,3840.861577,609.7654064,3456.569423,-649.8354321,2093.936698,0
-1204.984734,3827.947517,608.7360191,3449.149437,-635.5719587,2116.515404,0
-1243.192547,3833.139337,606.3094791,3435.387845,-615.951584,2127.29477,0
-1242.831028,3819.275376,580.9882303,3467.595092,-608.1449987,2140.500064,0
-1240.212473,3810.14339,578.3762353,3450.321946,-599.3553896,2147.668873,0
-1238.492124,3786.466356,577.7377523,3448.91077,-605.0273605,2172.947533,0
-1239.832764,3787.533642,575.8018271,3442.150635,-595.6514893,2176.542095,0
-1203.043629,3751.348966,559.4362845,3436.654726,-592.0658869,2193.002816,0
-1195.917001,3729.171871,531.1265244,3457.306275,-580.6222974,2194.500721,0
-1176.08993,3702.716815,528.5843989,3441.535174,-564.9482193,2209.374752,0
-1131.42125,3681.33827,527.4091819,3434.645019,-539.1243742,2229.589822,0
-1134.579298,3689.163257,493.6788714,3418.051109,-523.5507161,2245.840483,0
-1131.404906,3683.062998,445.2655732,3399.373524,-531.6992572,2267.981535,0
-1102.524405,3690.34393,397.9486351,3380.346995,-508.094116,2231.315915,0
-1133.553842,3688.484323,327.7952322,3426.999332,-483.0470998,2249.285685,0
-1132.904135,3697.27877,308.7182527,3385.831908,-470.9843207,2276.037018,0
-1134.204366,3685.795867,301.6382778,3373.847382,-456.6501998,2303.974164,0
-1122.43655,3678.308817,283.8143407,3372.439989,-452.1951428,2328.742663,0
-1106.863746,3669.959235,264.7612832,3373.804958,-425.6218731,2351.954746,0
-1061.617142,3632.63291,222.3362511,3352.837369,-414.8032802,2405.357136,0
-1061.587338,3633.162002,222.1400054,3348.842603,-417.188226,2415.089151,0
-1037.509586,3611.641997,231.1125133,3384.895675,-422.270186,2441.598835,0
-1038.309536,3615.571278,224.9298799,3389.489534,-498.7775843,2505.224242,0
-1033.721057,3600.772184,193.2041398,3354.141575,-438.9454564,2471.972104,0
-1008.682708,3576.23784,192.3278405,3339.671433,-445.0158792,2503.384241,0
-1012.484495,3590.224234,192.258171,3340.176076,-448.4309133,2520.038416,0
-1008.025906,3574.86529,194.5109287,3371.37858,-450.0292899,2527.369669,0
-1005.201986,3566.314995,198.63841,3364.623685,-451.4111331,2536.26172,0
-980.483184,3539.965031,162.7496619,3340.742682,-451.4816047,2537.264373,0
-974.3433782,3519.882631,162.8978762,3342.236935,-453.372167,2547.081802,0
-971.6214604,3510.263619,170.8768971,3260.525431,-453.4305917,2546.056422,0
-964.2129594,3536.387942,170.2488657,3248.541877,-455.8247546,2561.367985,0
-947.5853371,3485.116064,163.7610577,3352.705077,-456.2836629,2565.854921,0
-942.3837854,3466.327271,171.1909129,3266.517208,-455.551482,2559.893553,0
-932.9955517,3434.172382,163.4994344,3347.713071,-454.5219969,2556.014764,0
-933.8950106,3436.51779,140.6289049,3220.931466,-466.8573964,2555.4975,0
-932.5748481,3432.214577,84.89184336,3241.888705,-468.455695,2565.365922,0
-930.3186836,3422.985292,55.72049378,3392.428729,-457.7942677,2569.449719,0
-932.1277784,3430.782085,69.55873308,3383.001819,-458.8664996,2573.319888,0
-928.5304046,3417.255325,59.79194445,3425.478204,-458.0675262,2568.386728,0
-927.2419276,3411.907223,26.85595272,3427.374043,-458.0004835,2569.413358,0
-456.9935984,2563.502051,0,,,,
-456.7856867,2562.523903,-5.693486257,3460.31383,-926.4687491,3409.527387,0
-22.12685116,3485.810034,0,,,,
-457.4815522,2567.475243,0,,,,
-457.829485,2569.950913,0,,,,
-457.4832482,2568.489752,0,,,,
-459.1499335,2578.343951,-521.6800231,3493.43106,0,,
-457.9007675,2571.460556,-521.0439763,3491.516107,0,,
-459.4265838,2579.309978,0,,,,
-456.7547093,2564.558981,-73.39798688,3641.053752,-945.5425432,3362.244836,0
-719.6707462,2989.662869,-72.77847961,3666.552914,0,,
-730.3314524,2979.296834,-73.01389573,3689.038524,0,,
-738.1404139,2977.775721,-87.52068606,3728.237793,0,,
-743.2737552,2979.143151,-87.20223729,3743.7412,0,,
-768.9793768,2976.068723,-87.14966877,3812.726582,0,,
-674.5021575,2852.530384,-87.01872422,3841.722813,0,,
-689.7061374,2869.498728,-120.845584,3902.807833,0,,
-789.3846552,2928.511301,-120.8761083,3941.806901,0,,
-794.8766255,2922.542547,-138.8831096,4006.719536,0,,
-800.0209917,2935.683057,-173.9977362,3985.203356,0,,
-788.360287,2948.300695,-241.3248768,3945.626858,0,,
-787.9779256,2951.984921,-175.1666841,4042.239248,0,,
-791.5004426,2967.959604,-303.4830696,4168.624131,0,,
-771.7456547,2991.032566,-339.8319054,4197.892081,0,,
-391.659004,4207.277455,0,,,,
-425.3468123,4259.421103,0,,,,
-410.8470259,4225.930642,0,,,,
-410.394213,4221.956354,0,,,,
-433.2242837,4250.967669,0,,,,
-450.9046833,4250.501214,0,,,,
-489.6810347,4252.277302,0,,,,
-508.0642084,4253.223034,0,,,,
-535.0859217,4270.721568,0,,,,
-582.9700396,4311.880612,0,,,,
-597.1661018,4326.605726,-167.3150334,2860.124322,-1230.262288,3240.315376,0
-641.78517,4351.062874,-155.3641722,2868.141799,-1232.166301,3244.934672,0
-664.8156062,4355.46843,-155.494617,2875.63039,-1229.469835,3237.411211,0
-689.9151924,4373.49216,-143.888269,2875.030358,-1218.044757,3248.916845,0
-698.0030113,4360.627945,-144.5414295,2876.995136,-1202.569825,3252.292073,0
-742.7860317,4306.716976,-143.6269564,2877.043062,-1199.053245,3244.007529,0
-744.4005148,4363.836409,-143.9230542,2878.027048,-1188.37739,3256.16488,0
-894.6440056,4208.969126,-118.6196766,2868.690988,-1188.959427,3259.141194,0
-930.6903399,4198.072831,-118.4802433,2869.696162,-1189.790069,3260.964304,0
-968.1893379,4193.688759,-119.2118495,2880.154619,-1171.668352,3255.060704,0
-1002.881283,4177.301178,-118.7416574,2868.685662,-1158.954399,3264.633434,0
-1036.877245,4158.687483,-117.1737305,2853.767834,-1154.658202,3253.442059,0
-1143.671489,4165.869274,-117.1041068,2850.773617,-1156.092798,3257.649032,0
-1155.842353,4173.489982,-117.5743919,2858.745769,-1141.423652,3259.440084,0
-1155.842353,4173.489982,-117.9314224,2866.223324,-1145.647157,3270.661198,0
-1230.058192,4124.36759,-118.001139,2865.720737,-1130.003045,3273.66139,0
-132.6021057,2888.759894,-1101.576337,3285.115455,-947.8758701,4270.384894,0
